TransactionDate,Description,Category,AmountUSD,Balance,TransactionClassification,MerchantClassification,NormalizedEntity,TransactionName,IsCreditCardExpense,Reason,Confidence,RuleHit
2025-03-24,99achr0016706780001 11/19/2024 ach adjustment,Refunds,5800.0,,Other,Other,Other,99achr0016706780001 11/19/2024 ach adjustment,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-30,electronic deposit shoppayinst afrm,Revenue,2181.66,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,2870.27,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,1280.31,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,937.8,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,10119.53,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,2758.32,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,8999.04,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,13069.07,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,2466.84,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shoppayinst afrm,Revenue,1733.94,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-02,electronic deposit shoppayinst afrm,Revenue,4922.05,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-02,electronic deposit shoppayinst afrm,Revenue,9669.42,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-02,electronic deposit shoppayinst afrm,Revenue,248.7,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-03,electronic deposit shoppayinst afrm,Revenue,1193.07,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-03,electronic deposit shoppayinst afrm,Revenue,333.66,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-03,electronic deposit shoppayinst afrm,Revenue,13234.41,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,electronic deposit shoppayinst afrm,Revenue,991.3,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,electronic deposit shoppayinst afrm,Revenue,2983.78,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,electronic deposit shoppayinst afrm,Revenue,8177.63,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,8353.59,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,869.84,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,516.58,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,1276.96,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,1592.43,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,2450.43,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,2194.69,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,1688.71,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,11772.71,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,2282.26,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,9958.78,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shoppayinst afrm,Revenue,7014.18,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,electronic deposit shoppayinst afrm,Revenue,4287.81,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,electronic deposit shoppayinst afrm,Revenue,556.69,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,electronic deposit shoppayinst afrm,Revenue,2771.35,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-10,electronic deposit shoppayinst afrm,Revenue,8200.82,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-10,electronic deposit shoppayinst afrm,Revenue,832.57,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-10,electronic deposit shoppayinst afrm,Revenue,1923.26,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-11,electronic deposit shoppayinst afrm,Revenue,1595.66,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-11,electronic deposit shoppayinst afrm,Revenue,7501.85,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-11,electronic deposit shoppayinst afrm,Revenue,4466.55,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-14,electronic deposit shoppayinst afrm,Revenue,953.35,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-14,electronic deposit shoppayinst afrm,Revenue,719.82,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-14,electronic deposit shoppayinst afrm,Revenue,6086.87,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,1277.54,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,3803.64,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,6798.56,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,1186.18,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,7320.18,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,1307.51,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,2272.6,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,9818.41,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shoppayinst afrm,Revenue,1127.19,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-16,electronic deposit shoppayinst afrm,Revenue,16934.6,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-16,electronic deposit shoppayinst afrm,Revenue,2654.14,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-16,electronic deposit shoppayinst afrm,Revenue,1539.94,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-17,electronic deposit shoppayinst afrm,Revenue,2643.61,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-17,electronic deposit shoppayinst afrm,Revenue,767.38,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-17,electronic deposit shoppayinst afrm,Revenue,15121.04,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-18,electronic deposit shoppayinst afrm,Revenue,11020.51,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-18,electronic deposit shoppayinst afrm,Revenue,2855.12,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-18,electronic deposit shoppayinst afrm,Revenue,1329.08,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-21,electronic deposit shoppayinst afrm,Revenue,3354.49,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-21,electronic deposit shoppayinst afrm,Revenue,13550.37,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-21,electronic deposit shoppayinst afrm,Revenue,980.29,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,647.97,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,2365.81,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,3622.26,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,4310.44,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,9466.12,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,11905.33,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,9086.17,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,1353.16,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shoppayinst afrm,Revenue,2253.37,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-23,electronic deposit shoppayinst afrm,Revenue,8522.24,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-23,electronic deposit shoppayinst afrm,Revenue,2763.64,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-23,electronic deposit shoppayinst afrm,Revenue,22563.85,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-24,electronic deposit shoppayinst afrm,Revenue,1699.21,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-24,electronic deposit shoppayinst afrm,Revenue,9558.76,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-24,electronic deposit shoppayinst afrm,Revenue,2157.55,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-25,electronic deposit shoppayinst afrm,Revenue,2276.76,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-25,electronic deposit shoppayinst afrm,Revenue,7310.47,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-25,electronic deposit shoppayinst afrm,Revenue,2298.88,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-28,electronic deposit shoppayinst afrm,Revenue,9014.11,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-28,electronic deposit shoppayinst afrm,Revenue,472.71,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-28,electronic deposit shoppayinst afrm,Revenue,4413.65,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,1366.11,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,976.76,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,6464.85,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,3702.56,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,2533.08,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,1063.88,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,10279.35,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,6177.44,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shoppayinst afrm,Revenue,1307.63,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-30,electronic deposit shoppayinst afrm,Revenue,7451.08,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-30,electronic deposit shoppayinst afrm,Revenue,3414.0,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-30,electronic deposit shoppayinst afrm,Revenue,1823.01,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-31,electronic deposit shoppayinst afrm,Revenue,2316.69,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-31,electronic deposit shoppayinst afrm,Revenue,1371.08,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-31,electronic deposit shoppayinst afrm,Revenue,9503.27,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-01,electronic deposit shoppayinst afrm,Revenue,5490.81,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-01,electronic deposit shoppayinst afrm,Revenue,314.54,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-01,electronic deposit shoppayinst afrm,Revenue,1292.99,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,electronic deposit shoppayinst afrm,Revenue,1770.62,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,electronic deposit shoppayinst afrm,Revenue,2287.32,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,electronic deposit shoppayinst afrm,Revenue,7950.3,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,2532.25,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,1857.26,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,10159.98,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,1302.59,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,5239.08,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,7555.95,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,1599.02,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,10872.61,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shoppayinst afrm,Revenue,1721.61,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-06,electronic deposit shoppayinst afrm,Revenue,11827.34,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-06,electronic deposit shoppayinst afrm,Revenue,1886.73,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-06,electronic deposit shoppayinst afrm,Revenue,1083.21,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-07,electronic deposit shoppayinst afrm,Revenue,543.8,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-07,electronic deposit shoppayinst afrm,Revenue,5165.61,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-07,electronic deposit shoppayinst afrm,Revenue,1481.5,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-08,electronic deposit shoppayinst afrm,Revenue,2174.29,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-08,electronic deposit shoppayinst afrm,Revenue,6983.13,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-08,electronic deposit shoppayinst afrm,Revenue,977.24,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-11,electronic deposit shoppayinst afrm,Revenue,1624.81,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-11,electronic deposit shoppayinst afrm,Revenue,3092.29,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-11,electronic deposit shoppayinst afrm,Revenue,7299.15,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,2175.43,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,1703.84,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,7225.05,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,1697.71,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,1516.48,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,7384.94,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,9302.62,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,574.04,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shoppayinst afrm,Revenue,3374.3,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-13,electronic deposit shoppayinst afrm,Revenue,522.54,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-13,electronic deposit shoppayinst afrm,Revenue,9035.55,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-13,electronic deposit shoppayinst afrm,Revenue,2899.07,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-14,electronic deposit shoppayinst afrm,Revenue,1349.64,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-14,electronic deposit shoppayinst afrm,Revenue,5970.22,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-14,electronic deposit shoppayinst afrm,Revenue,779.25,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-15,electronic deposit shoppayinst afrm,Revenue,5020.21,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-15,electronic deposit shoppayinst afrm,Revenue,208.69,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-15,electronic deposit shoppayinst afrm,Revenue,3068.76,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-18,electronic deposit shoppayinst afrm,Revenue,948.66,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-18,electronic deposit shoppayinst afrm,Revenue,6543.39,,Other,Other,Other,electronic deposit shoppayinst afrm,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
